File,Field Type,Level,Field,Format,Length,Short,Descriptor,Comments,Values
USER-TRANSACTION,GR,1,FKT-GRP,,0.0,BA,,Petroleum Kardlock transaction group.,
USER-TRANSACTION,,2,FKT-SITE-LOC-NO,N,1.0,BD,,The site location for the transaction.,
USER-TRANSACTION,,2,FKM-CARD-NO,N,9.0,BE,,A number that identifies the customer to the cardlock site. It is unique by site.  This is the customer's card number.,
USER-TRANSACTION,,2,FKT-UNIT-NO,N,9.0,BG,,The vehicle identification. If no identification is available then this field should be blank.  The cardlock invoices refer to this as unit number.,
USER-TRANSACTION,,2,FKT-ODOMETER-NO,N,7.0,BH,,The odometer reading from the transaction.  This is to be LEFT AS ZERO IF NO READING IS available.,
USER-TRANSACTION,,2,FKT-PUMP-NO,N,2.0,BI,,The pump number where the transaction occurred.,
USER-TRANSACTION,,2,FKI-KRD-PROD-NO,N,2.0,BJ,,This is the Cardlock 2 digit fuel product number.,
USER-TRANSACTION,,2,FKT-QTY,N,5.02,BK,,The quantity sold of the particular product. Negative quantities are accepted. i.e. -15,
USER-TRANSACTION,,2,FKS-NO,N,3.0,BL,,The number that uniquely identifies each petroleum cardlock site. ------------------------- IE. 214 = DELISLE,
USER-TRANSACTION,,2,FKT-SEQ-NO,N,4.0,BM,,The sequence number assigned to the transaction entry.,
USER-TRANSACTION,GR,1,FUT-FCM-GRP,,0.0,CA,,Customer master group,
USER-TRANSACTION,,2,FCM-NO,N,6.0,CB,,The account number of a customer with FCL. * Please note this number does not include the retail check digit.,
USER-TRANSACTION,,2,FCM-LOC-NO,N,3.0,CC,,Customer location identifies each facility associated with the FCL customer number. Assigned by FCL. 00 - Identifies constant      (Parent or Accounting)      information. 01 THRU 999 -      identifies each of      the customers physical      (Ship to) locations.,
USER-TRANSACTION,,2,FCM-DPT-NO,U,3.0,CD,,A number assigned to identify a customer department number within a customer location.,
USER-TRANSACTION,,2,FCM-PST-LIC-ID,A,8.0,CF,,A license number required to enable the customer location to purchase exempt of provincial sales tax.,
USER-TRANSACTION,,2,FCM-TIRE-ALLOW-RATE,PS,2.01,CM,,The tire volume allowance given on tire purchases.  The rate is determined by the previous fiscal years sales. for the retail(all locations).,
USER-TRANSACTION,,2,FCM-BULK-MEAT-SF-RATE,PS,2.03,AI,,Service Fee for BULK MEAT for the 01-89 Locations,
USER-TRANSACTION,,2,FCM-EMAIL-ID,A,60.0,HT,,The customer's internet e-mail address.  Email address must contain the @ symbol. Eg: SMITH@SOMEWHERE.COM,
USER-TRANSACTION,,2,FCM-DPT-EMAIL-ID,A,60.0,HU,,The customer department's internet e-mail address. This field will be blank if the address is the same as the location's e-mail address. Email address must contain the @ symbol. Eg: SOMEONE@SOMEWHERE.COM,
USER-TRANSACTION,PE,1,FUT-AR-TBL,,0.0,DB,,a grouping of the different types of accts that a customer can have in the 00 location portion of the record.,
USER-TRANSACTION,,2,FCM-AR-ACCT-NAME,A,8.0,DD,,The name of the customers accounts receivable account. * Default value: ' ' (blank),
USER-TRANSACTION,GR,1,FUT-AUDIT-RPT-GRP,,0.0,LA,,A group containing the fields required for an audit report of all gst item codes changed on the IMF-CONSTANT file.,
USER-TRANSACTION,,2,FUT-OLD-GST-ITEM-CD,A,1.0,LC,,The old gst item code should the gst item code be changed. Is used to produce an audit report of items where the gst item code has changed.,
USER-TRANSACTION,,2,FFP-NO,N,6.0,LD,,The product number for feed plant items.,
USER-TRANSACTION,GR,1,FUT-ITEM-GRP,,0.0,MA,,a grouping of item information for later processing of transmitting to POS customers,
USER-TRANSACTION,,2,FUT-REC-STAT,A,1.0,MB,,This field is used to indicate the type of transaction which is written to the file. Values are: I - initial load R - reinstate N - new item C - change or close U - UPC addition D - delete item P - price changes or processed O - OPEN Z - sign data change S - Deal Start E - Deal End,
USER-TRANSACTION,,2,FIM-DESC,A,35.0,MF,,The description of the merchandising item.,
USER-TRANSACTION,,2,FUT-ITEM-DESC-CHG-CD,A,1.0,NK,,a code to indicate that the item description has been changed. Values are: 'B' - both short & long desc       changed 'Y' - long desc only changed 'S' - short desc only changed,
USER-TRANSACTION,,2,FIM-RTL-SHRT-DESC,A,20.0,NL,,The product short description used on cash register tapes  etc. *,
USER-TRANSACTION,MU,2,FIM-UPC-NO,N,18.0,ME,,Universal product code.,
USER-TRANSACTION,,2,FIM-FCL-PK-QTY,P,5.0,MG,,The FCL selling unit contains the number of items  as described by the item measure  within one shipping unit.,
USER-TRANSACTION,,2,FIM-MFR-PK-QTY,PS,5.0,MH,,The number of selling units contained in the supplier selling unit for a particular region.,
USER-TRANSACTION,,2,FIM-ITEM-MEAS-DESC,A,14.0,MI,,Item measure is comprised of FIM-WHOLE-NO FIM-FRACT-DESC FIM-TYP-MEAS-CD.,
USER-TRANSACTION,,2,FIM-UNIT-WGHT,PS,5.02,MK,,The numeric portion of the weight of one shipping unit or FCL pack.,
USER-TRANSACTION,,2,FIM-RTL-WARR-CD,A,1.0,MO,,Warranty code - applicable to retail and warehouse. S - authorize customer to     scrap R - return to FCL for credit W - send to warranty dept     for repair blank - not applicable,
USER-TRANSACTION,,2,FIM-DIR-CD,A,1.0,MP,,The direct item code. Indicates if an item is valid for ( ) - Stock  (D) - Direct or (B) - Both stock & direct.,
USER-TRANSACTION,,2,FUT-RTL-PRC-CD,A,1.0,MR,,The price type of the item. *,
USER-TRANSACTION,,2,FUT-RCC-PRC,PS,7.02,MS,,The retail Coop cost per unit.,
USER-TRANSACTION,,2,FUT-SRP-PRC,A,7.0,MT,,The suggested retail selling price.,
USER-TRANSACTION,,2,FUT-RTL-STR-DATE,N,8.0,MU,,The date the retail price is in effect.,
USER-TRANSACTION,,2,FUT-RTL-STP-DATE,N,8.0,MV,,The last date that the retail price is in effect.,
USER-TRANSACTION,,2,FIM-SUB-NO,N,7.0,MX,,The item number of a substitut which may be shipped for the ordered item.,
USER-TRANSACTION,MU,2,FIM-SUB-UPC-NO,N,18.0,MY,,The Universal Product Code for the sub number.,
USER-TRANSACTION,,2,FDS-DPT-NAME,A,35.0,MZ,,The merchandising department name.,
USER-TRANSACTION,,2,FDS-SECT-NO,N,2.0,,,A number assigned to identify the merchandising section.,
USER-TRANSACTION,,2,FDS-SECT-NAME,A,50.0,NB,,Describes the section name within a department.,
USER-TRANSACTION,,2,FDS-SECT-MOD-NO,N,2.0,NC,,A number assigned to identify the merchandising module number within a section. (Hardware only),
USER-TRANSACTION,,2,FDS-MOD-NAME,A,50.0,ND,,Describes the module name within a section--only used by the Hardware department.,
USER-TRANSACTION,,2,FDS-GRP-NO,N,3.0,NE,,A number assigned to identify the merchandising group number within a section.,
USER-TRANSACTION,,2,FDS-GRP-NAME,A,50.0,NF,,Describes the group name within a section.,
USER-TRANSACTION,,2,FVM-NO,N,5.0,NH,,Merchandising vendor number. The number used to identify the vendors from whom the merchandising departments purchase their items.,
USER-TRANSACTION,,2,FIM-STK-NO,A,18.0,NI,,The number assigned to an item by a vendor for identification purposes.,
USER-TRANSACTION,,2,FUT-PRC-RGN-ID,A,1.0,NM,,The region that is to be used to get the pricing from.,
USER-TRANSACTION,,2,FIM-DIR-AUTO-DISC-CD,A,1.0,GI,,This field is used to indicate that the automatic discounted price has been sent to tci.,
USER-TRANSACTION,,2,FIM-SELL-BY-KG-CD,A,1.0,GJ,,Indicates if an item is sold by KG (weight) or by each. Valid values: 'Y' - Sells by KG (weight) ' ' - Sells by each Only used for promotion pricing.,
USER-TRANSACTION,,2,FRIC-MAJOR-DPT-NO,N,2.0,GV,,A number assigned to identify the major department that an item is grouped into.,
USER-TRANSACTION,,2,FRIC-MINOR-DPT-NO,N,3.0,GW,,A number assigned to identify the minor department that an item is grouped into.,
USER-TRANSACTION,,2,FRIC-MAJOR-CATEG-NO,N,2.0,GX,,A number assigned to identify the major category an item is grouped into.,
USER-TRANSACTION,,2,FRIC-GRP-CATEG-NO,N,2.0,HF,,A number assigned to identify the group category an item is grouped into.,
USER-TRANSACTION,,2,FRIC-MINOR-CATEG-NO,N,3.0,GY,,A number assigned to identify the minor category an item is grouped into.,
USER-TRANSACTION,,2,FIM-LBL-TYP-CD,A,1.0,GK,,The type of lable that is to be used by the retail. This is sent to the retail via upload Valid Values: R - Regular S - Small,
USER-TRANSACTION,,2,FIM-SALES-PROHIB-CD,A,1.0,GM,,"A code to indicate if the sale of this item by the retail to a consumer is prohibited. This code is sent to the retail via upload in an item flag.  The items flags are sent to the retail with a price change. Valid Values: Y - Sale of item is prohibited N - Sale of item is allowed "" "" - Leave to value retail       has set on their upload       system.",
USER-TRANSACTION,,2,FIM-MANUAL-PRC-CD,A,1.0,GN,,"A code to indicate if the price of the item must be keyed when selling this item at the retail to a customer. This is sent to the retail via upload in the item flags. The items flags are sent to the retail with a price change. Valid Values: Y - Cashier must key priced N - No price does not have       to be keyed "" "" - Leave to value retail       has set on their upload       system.",
USER-TRANSACTION,,2,FIM-QTY-REQD-CD,A,1.0,GO,,"A code to indicate if the qty of the item sold must be keyed when selling this item at the retail to a customer. This is sent to the retail via upload in the item flags. The items flags are sent to the retail with a price change Valid Values: Y - Cashier must key quantity N - No quantity does not     have to be keyed "" "" - Leave to value retail       has set on their upload       system.",
USER-TRANSACTION,,2,FIM-STP-QTY-RPT-CD,A,1.0,GP,,"A code to indicate if the Qty and repeat key are prohibited when selling this item at the retail to a customer. This is sent to the retail via upload in the item flags. The items flags are sent to the retail with a price change Valid Values: Y - Qty & Repeat Prohibited N - Allowed "" "" - Leave to value retail       has set on their upload       system.",
USER-TRANSACTION,,2,FIM-NON-DISC-CD,A,1.0,GQ,,"A code to indicate if the discounting of this item is allowed by the retail.  This code is sent to the retail via upload in an item flag. The items flags are sent to the retail with a price change Valid Values: Y - Discounting is prohibited N - Dicounting is allowed "" "" - Leave to value retail       has set on their upload       system.",
USER-TRANSACTION,,2,FUT-NEW-ITEM-CHG-CD,A,1.0,GR,,Indicates that a type 'N' upload record has been changed to a type 'C'.,
USER-TRANSACTION,,2,FIM-RTRN-CD,A,4.0,GS,,The Deposit/Ecology return code that should be set up for this item on the retail's upload and ISS45 system.,
USER-TRANSACTION,,2,FIM-ITEM-AVG-WGHT,N,4.03,GT,,The average scanned weight of this item.  This is used in systems were the customer scans their own groceries.,
USER-TRANSACTION,,2,FUT-COST-SENT-CD,A,1.0,GU,,Indicates if a cost change is to be sent to the retail.,
USER-TRANSACTION,,2,FUT-NEW-ITEM-PROC-DATE,N,8.0,HO,,"The date that the upload record will be sent to the retail.  Currently: - ""A"" records are delayed 1 working day to allow a the retail price to be entered into the HQ software. - New direct items are delayed 2 working days to allow a retail price to be calculated in HQ. - Reinstates are delayed 1 working days to allow a retail price to be calculated in HQ.",
USER-TRANSACTION,,2,FUT-ORIG-UPC-FIM-NO,N,7.0,HQ,,When a new item is created with a duplicate UPC  this field will contain the original item number that had the UPC. Used in the nightly upload to copy the HQ central pricing from the old item to the new item (retail-price-file).,
USER-TRANSACTION,PE,1,FUT-TAX-TBL,,0.0,NJ,,a grouping of provincial tax codes.  Each position represents a province: pos 1 - BC pos 2 - AB pos 3 - SK pos 4 - MB pos 5 - ON pos 6 - PQ pos 7 - unassigned pos 8 - unassigned,
USER-TRANSACTION,,2,FIM-PST-CD,A,1.0,MN,,The provincial tax code.,
USER-TRANSACTION,,2,FIM-HST-CD,A,1.0,AO,,The type of tax applied to an item for a given province. - Allowed values:   N - No GST   G - GST only   H - Harmonized tax,
USER-TRANSACTION,,2,FIM-RTL-HST-CD,A,1.0,AQ,,The type of tax applied to an item for a given province. This is used only in the retail POS upload system. - Allowed values:   N - No GST   G - GST only   H - Harmonized tax,
USER-TRANSACTION,,2,FIM-CASE-RTL-HST-CD,A,1.0,GZ,,The type of tax applied to a case of items for a given province. This is used only in the retail POS upload system. - Allowed values:   N - No GST   G - GST only   H - Harmonized tax,
USER-TRANSACTION,,2,FIM-OLD-PST-CD,A,1.0,HC,,This code represents the previous PST CD for an item.,
USER-TRANSACTION,,2,FIM-OLD-HST-CD,A,1.0,AP,,This code represents the previous HST CD for an item.,
USER-TRANSACTION,,2,FIM-OLD-RTL-HST-CD,A,1.0,HA,,This code represents the previous retail HST code for an item.,
USER-TRANSACTION,,2,FIM-OLD-CASE-RTL-HST-CD,A,1.0,HB,,This code represents the previous case retail HST code for an item.,
USER-TRANSACTION,GR,1,FUT-RQST-GRP,,0.0,OA,,This grp is used by the ODS system for reprinting of invoices and bill of ladings that are request from online screens.,
USER-TRANSACTION,,2,FUT-RQST-MTH,A,3.0,OB,,The month abbreviation for the month in which the invoice was printed.,
USER-TRANSACTION,,2,FUT-RQST-DATE,N,6.0,OC,,The year and month in which the invoice was created. Format: CCYYMM,
USER-TRANSACTION,,2,FBLF-NO,N,7.0,OD,,The bill of lading number. Ranges: 1000000 - 1999999  Winnipeg 3000000 - 3999999  Saskatoon 5000000 - 5999999  Edmonton 6999999 - 6999999  Calgary,
USER-TRANSACTION,,2,FOH-INVC-NO,PS,7.0,OE,,Invoice number assigned to the retail order.,
USER-TRANSACTION,,2,FUT-RQST-NAME,A,20.0,OF,,The name of the person requesting an invoice reprint or a claims request.,
USER-TRANSACTION,,2,FUT-RQST-FLOOR-NO,N,1.0,OG,,The floor to which the output is to be sent.,
USER-TRANSACTION,,2,FUT-RQST-FUNCN-NO,N,4.0,OH,,The function number to be charged for reprinting the invoice.,
USER-TRANSACTION,,2,FUT-RQST-PRT-CD,A,1.0,OI,,This switch is used to request a hardcopy of the invoice or have the invoice written to the history file online.,
USER-TRANSACTION,GR,1,FUT-DRCR-PRT-GRP,,0.0,QA,,The debit and credit memo print group.,
USER-TRANSACTION,,2,FUT-USER-NAME,A,35.0,QB,,The user name from the natural security file.,
USER-TRANSACTION,,2,FUT-FLOOR-NO,N,2.0,QC,,The FCL floor number.,
USER-TRANSACTION,,2,FUT-INVC-NO,N,9.0,QD,,The FCL Debit/Credit memo number.,
USER-TRANSACTION,,2,FUT-PRT-CD,A,1.0,QE,,Enter a Y should you desire a hardcopy of your reprinted invoice(s).,
USER-TRANSACTION,,2,FUT-INVC-DATE,N,8.0,QF,,The FCL debit and credit memo incoice date (YYYYMM).,
USER-TRANSACTION,,2,FUT-FORM-CD,A,1.0,QG,,Indicates if the output is to be printed on actual forms or standard forms. N - Std Y - Forms,
USER-TRANSACTION,,2,FUT-FILE-NO,N,7.0,QH,,The file number specified for batch reprints.,
USER-TRANSACTION,,2,FUT-TGP-PRT-CD,A,1.0,QI,,A code for the different TGP printer locations: A : rmt 137 - accounting B : rmt 127 - buying W : rmt 122 - warehouse,
USER-TRANSACTION,,2,FAT-STMT-CD,A,1.0,QM,,A code indicating the type of statement the record belongs to. * Valid values:   'C' - Current statement   'D' - Dating statement   'L' - Loans statement,
USER-TRANSACTION,GR,1,FUT-TGP-CAROUSEL-PRT-GRP,,0.0,RA,,Th purchase order to be received at the TGP edmonton wharehouse.  This purchase order has a carousel warehouse location.,
USER-TRANSACTION,,2,FPO-NO,N,7.0,RB,,Purchase Order Number An identifying number assigned to each purchase order.,
USER-TRANSACTION,GR,1,FUT-SHP-LBL-GRP,,0.0,TA,,Shipping labels group.,
USER-TRANSACTION,,2,FWS-SECT-NO,P,3.0,TC,,The warehouse section number.,
USER-TRANSACTION,,2,FRO-ROUTE-NO,N,3.0,TD,,Route number for goods shipped from FCL to the retail.,
USER-TRANSACTION,,2,FRO-LOAD-SEQ-CD,A,3.0,TE,,The area in a trailer where the order for a retail is to be placed.,
USER-TRANSACTION,,2,FCO-TYP-CD,A,1.0,TF,,A code indicating the type of retail order being processed.,
USER-TRANSACTION,,2,FOH-INVC1-NA,A,35.0,TG,,The first segment of the customer name and address expanded from the N/A field format.,
USER-TRANSACTION,,2,FOH-INVC2-NA,A,35.0,TH,,The second segment of the customer name and address expanded from the N/A field format.,
USER-TRANSACTION,,2,FOH-INVC3-NA,A,35.0,TI,,The third segment of the customer name and address expanded from the N/A field format.,
USER-TRANSACTION,,2,FOH-INVC4-NA,A,35.0,TJ,,The fourth segment of the customer name and address expanded from the N/A field format.,
USER-TRANSACTION,,1,FUT-VALID-CD,A,1.0,AH,,Validation code,
USER-TRANSACTION,GR,1,FUT-PETR-TENDER-GRP,,0.0,UA,,PET TENDER GROUP FROM TRANS PTND,
USER-TRANSACTION,,2,FUT-FORM405-NO,N,5.0,UB,,Form 405 number,
USER-TRANSACTION,,2,FUT-EXPR-DATE,N,8.0,UC,,Tender expiry date,
USER-TRANSACTION,,2,FUT-CUST-NAME,A,20.0,UD,,Tender's customer name,
USER-TRANSACTION,,2,FUT-ACCT-CD,A,1.0,UF,,Account type - 'D' for DELIVERY 'P' for PUMP,
USER-TRANSACTION,PE,1,FUT-PETR-ITEM-TBL,,0.0,UG,,COMMENTS,
USER-TRANSACTION,,2,FUT-ITEM-VOL,N,9.0,UI,,Regular gasoline volume,
USER-TRANSACTION,,2,FUT-ITEM-ALLOW-RATE,N,6.0,UJ,,Regular fuel allowance,
USER-TRANSACTION,,2,FUT-ITEM-BID-PRC,N,6.0,UK,,Regular fuel bid price,
USER-TRANSACTION,,2,FUT-ITEM-AWRD-PRC,N,6.0,UL,,The price that the tender was awarded at.,
USER-TRANSACTION,,2,FUT-ITEM-AWRD-SUPP-CD,A,1.0,UM,,The code of who was awarded the tender.,
USER-TRANSACTION,,2,FUT-ITEM-LOW-BID-CD,A,1.0,UN,,Code of who had the lowest bid for a tender.,
USER-TRANSACTION,,2,FUT-ITEM-COOP-TNDR-CD,A,1.0,UO,,Y - COOP TENDERED N - COOP DID NOT TENDER,
USER-TRANSACTION,,1,FIU-TRX-CD,A,2.0,VA,,transaction type,
USER-TRANSACTION,,1,FIU-RECD-QTY,P,5.0,VB,,Quantity Received for an item.,
USER-TRANSACTION,,1,FIM-SEQ-NO,N,4.0,VC,,The sequence number assigned to an item.,
USER-TRANSACTION,,1,FUT-TIRE-TYP-NO,N,1.0,VD,,A number used to group similar tire items together under one type.,
USER-TRANSACTION,GR,1,FUT-CS-SLS-GRP,,0.0,WA,,A group containing fields used for crop supplies sales report,
USER-TRANSACTION,,2,FUT-SAR-RCC-PRC,N,6.0,WB,,Item RCC used for crop supplies SAR reports.,
USER-TRANSACTION,,2,FUT-SAR-OH-QTY,N,5.0,WC,,Item FIM-OH-QTY used for crop supplies SAR reports.,
USER-TRANSACTION,,2,FUT-SAR-EARLY-ORDD-QTY,N,5.0,WD,,Item early order qty used for crop supplies SAR reports.,
USER-TRANSACTION,,2,FUT-SAR-CARD-CD,A,3.0,WE,,Code used for crop supplies SAR reports.,
USER-TRANSACTION,GR,1,FUT-ZPF-GRP,,0.0,XA,,A GROUP CONTAINING FIELDS USED FOR UPDATING THE ZONE PRICE FILE.,
USER-TRANSACTION,,2,FUT-ZPF-REC-CD,A,1.0,XB,,This code is used to identify the type of update being done on the zone price file record. Valid values are A  B  and C.,
USER-TRANSACTION,,2,FUT-ZPF-OPT-CD,A,1.0,XC,,This code is used to identify the ZPF option being requested Valid values : I=Inquiry. U=Update. D=Delete.,
USER-TRANSACTION,,2,FUT-ZPF-GROC-SF-RATE,N,5.0,XD,,Identifies the food service fee rate that is to be charged to the customer location.,
USER-TRANSACTION,,2,FUT-ZPF-GROC-FRT-RATE,N,5.0,XE,,Identifies the freight allow- ance rate to be used for customer locations who are to receive grocery freight.,
USER-TRANSACTION,,2,FUT-ZPF-FF-SF-RATE,N,5.0,XF,,Identifies the frozen food service fee rate that is to be charged to the customer location.,
USER-TRANSACTION,,2,FUT-ZPF-FF-FRT-RATE,N,5.0,XG,,Identifies the freight allow- ance rate to be used for cust- omer locations who are to receive frozen food freight.,
USER-TRANSACTION,,2,FUT-ZPF-HDWE-SF-RATE,N,5.0,XH,,Identifies the hardware service fee rate that is to be charged to the customer loc- ation.,
USER-TRANSACTION,,2,FUT-ZPF-HDWE-FRT-RATE,N,5.0,XI,,Identifies the freight allow- ance rate to be used for cust- omer locations who are to receive hardware freight.,
USER-TRANSACTION,,2,FUT-ZPF-PRC-OVRD-CD,A,1.0,XJ,,A code allowing hardware ret- ails to overide the competit- ive pricing with their own zone pricing. Values y n blank,
USER-TRANSACTION,,2,FUT-ZPF-MFR-OVRD-CD,A,1.0,XK,,Code allowing hdwe retails to overide the manufacturers list pricing with their own zone pricing. Values y n blank.,
USER-TRANSACTION,,2,FUT-ZPF-CUST-CD,A,1.0,XL,,This field contains the ZPF customer type.  Valid values: R - Regular. D - Direct.,
USER-TRANSACTION,,2,FUT-ZPF-COMM-DPT-NO,N,3.0,XM,,This field contains the ZPF merchandising department No. Valid values:   000  030  and 040.,
